"10552","SPB-09012","2018-07-31 5:20",118,5,"2018-07-31 5:37",129,14,15,5,20,2018,7,31,0
"10553","SPB-11803","2018-07-31 5:21",1535,3,"2018-07-31 5:37",1535,10,15,5,21,2018,7,31,1
"10554","SPB-07023","2018-07-31 5:29",1405,5,"2018-07-31 5:37",1404,6,7,5,29,2018,7,31,0
"10555","SPB-10655","2018-07-31 5:25",1128,9,"2018-07-31 5:38",1146,3,12,5,25,2018,7,31,0
"10556","SPB-18051","2018-07-31 5:33",1904,9,"2018-07-31 5:38",1906,20,4,5,33,2018,7,31,0
"10557","SPB-16501","2018-07-31 5:32",1220,15,"2018-07-31 5:38",1222,11,5,5,32,2018,7,31,0
"10558","SPB-14479","2018-07-31 5:16",383,16,"2018-07-31 5:38",1355,13,21,5,16,2018,7,31,0
"10559","SPB-12321","2018-07-31 5:28",113,20,"2018-07-31 5:38",183,10,9,5,28,2018,7,31,0
"10560","SPB-08902","2018-07-31 5:19",150,1,"2018-07-31 5:38",180,2,18,5,19,2018,7,31,0
"10561","SPB-15234","2018-07-31 5:09",1146,4,"2018-07-31 5:39",1146,5,29,5,9,2018,7,31,1
"10562","SPB-01997","2018-07-31 5:35",1913,9,"2018-07-31 5:39",1916,7,3,5,35,2018,7,31,0
"10563","SPB-04099","2018-07-31 5:35",363,3,"2018-07-31 5:39",361,5,2,5,35,2018,7,31,0
"10564","SPB-13559","2018-07-31 5:26",1235,6,"2018-07-31 5:39",1251,10,12,5,26,2018,7,31,0
"10565","SPB-18541","2018-07-31 5:25",1235,4,"2018-07-31 5:39",1251,3,13,5,25,2018,7,31,0
"10566","SPB-10576","2018-07-31 5:34",1039,7,"2018-07-31 5:40",1039,7,4,5,34,2018,7,31,1
"10567","SPB-17685","2018-07-31 5:36",1248,11,"2018-07-31 5:40",1268,1,3,5,36,2018,7,31,0
"10568","SPB-03861","2018-07-31 4:54",1655,9,"2018-07-31 5:40",1677,10,45,4,54,2018,7,31,0
"10569","SPB-07705","2018-07-31 5:19",542,10,"2018-07-31 5:40",1002,1,19,5,19,2018,7,31,0
"10570","SPB-15341","2018-07-31 5:22",1288,3,"2018-07-31 5:40",2377,1,17,5,22,2018,7,31,0
"10571","SPB-08541","2018-07-31 5:34",158,11,"2018-07-31 5:40",300,1,5,5,34,2018,7,31,0
"10572","SPB-16135","2018-07-31 5:33",138,5,"2018-07-31 5:40",114,2,6,5,33,2018,7,31,0
"10573","SPB-12578","2018-07-31 5:36",537,10,"2018-07-31 5:41",3522,1,3,5,36,2018,7,31,0
"10574","SPB-12775","2018-07-31 5:37",400,14,"2018-07-31 5:41",405,1,3,5,37,2018,7,31,0
"10575","SPB-13682","2018-07-31 4:41",1209,8,"2018-07-31 5:41",1231,10,59,4,41,2018,7,31,0
"10576","SPB-17827","2018-07-31 5:20",142,2,"2018-07-31 5:41",326,1,20,5,20,2018,7,31,0
"10577","SPB-04904","2018-07-31 5:26",378,10,"2018-07-31 5:41",568,5,14,5,26,2018,7,31,0
"10578","SPB-18239","2018-07-31 5:32",1258,6,"2018-07-31 5:41",1243,2,9,5,32,2018,7,31,0
"10579","SPB-07872","2018-07-31 5:36",1828,8,"2018-07-31 5:41",2115,12,5,5,36,2018,7,31,0
"10580","SPB-08800","2018-07-31 4:51",1214,8,"2018-07-31 5:41",1207,10,47,4,51,2018,7,31,0
"10581","SPB-10929","2018-07-31 5:31",719,10,"2018-07-31 5:42",708,1,9,5,31,2018,7,31,0
"10582","SPB-09392","2018-07-31 5:32",1047,3,"2018-07-31 5:42",1012,12,9,5,32,2018,7,31,0
"10583","SPB-13947","2018-07-31 5:35",560,4,"2018-07-31 5:42",540,8,6,5,35,2018,7,31,0
"10584","SPB-09384","2018-07-31 5:23",1601,6,"2018-07-31 5:42",1512,8,18,5,23,2018,7,31,0
"10585","SPB-03715","2018-07-31 5:39",358,11,"2018-07-31 5:43",337,2,3,5,39,2018,7,31,0
"10586","SPB-05507","2018-07-31 5:34",354,9,"2018-07-31 5:43",302,1,8,5,34,2018,7,31,0
"10587","SPB-00671","2018-07-31 3:28",228,10,"2018-07-31 5:43",207,14,134,3,28,2018,7,31,0
"10588","SPB-07062","2018-07-31 3:31",228,4,"2018-07-31 5:43",207,16,132,3,31,2018,7,31,0
"10589","SPB-08850","2018-07-31 5:28",2246,2,"2018-07-31 5:43",2292,14,15,5,28,2018,7,31,0
"10590","SPB-14908","2018-07-31 5:39",1916,5,"2018-07-31 5:44",1959,8,3,5,39,2018,7,31,0
"10591","SPB-16397","2018-07-31 5:09",103,12,"2018-07-31 5:44",111,10,33,5,9,2018,7,31,0
"10592","SPB-16763","2018-07-31 3:56",1519,5,"2018-07-31 5:44",1519,7,107,3,56,2018,7,31,1
"10593","SPB-06886","2018-07-31 5:09",2268,2,"2018-07-31 5:44",2359,7,33,5,9,2018,7,31,0
"10594","SPB-16649","2018-07-31 5:32",1158,12,"2018-07-31 5:44",1153,9,10,5,32,2018,7,31,0
"10595","SPB-15900","2018-07-31 5:08",229,18,"2018-07-31 5:44",188,9,35,5,8,2018,7,31,0
"10596","SPB-06030","2018-07-31 5:32",329,3,"2018-07-31 5:44",303,3,11,5,32,2018,7,31,0
"10597","SPB-13793","2018-07-31 5:39",1050,11,"2018-07-31 5:44",1022,9,4,5,39,2018,7,31,0
"10598","SPB-13764","2018-07-31 5:40",383,5,"2018-07-31 5:44",378,7,3,5,40,2018,7,31,0
"10599","SPB-14552","2018-07-31 5:20",120,5,"2018-07-31 5:44",186,14,23,5,20,2018,7,31,0
"10600","SPB-17465","2018-07-31 5:32",183,5,"2018-07-31 5:44",178,7,11,5,32,2018,7,31,0
"10601","SPB-05767","2018-07-31 4:46",521,1,"2018-07-31 5:44",565,17,58,4,46,2018,7,31,0
"10602","SPB-15297","2018-07-31 3:08",3521,1,"2018-07-31 5:44",543,2,156,3,8,2018,7,31,0
"10603","SPB-13068","2018-07-31 5:40",516,5,"2018-07-31 5:45",560,4,4,5,40,2018,7,31,0
"10604","SPB-17326","2018-07-31 5:38",1425,5,"2018-07-31 5:45",1414,2,6,5,38,2018,7,31,0
"10605","SPB-05170","2018-07-31 5:18",1211,1,"2018-07-31 5:45",1211,1,25,5,18,2018,7,31,1
"10606","SPB-12959","2018-07-31 5:35",1129,9,"2018-07-31 5:45",1124,10,9,5,35,2018,7,31,0
"10607","SPB-04739","2018-07-31 5:38",233,2,"2018-07-31 5:45",262,5,6,5,38,2018,7,31,0
"10608","SPB-06241","2018-07-31 5:06",2122,6,"2018-07-31 5:45",1985,6,38,5,6,2018,7,31,0
"10609","SPB-12060","2018-07-31 5:06",2122,10,"2018-07-31 5:45",1985,2,36,5,6,2018,7,31,0
"10610","SPB-18163","2018-07-31 5:34",3511,1,"2018-07-31 5:45",511,3,10,5,34,2018,7,31,0
"10611","SPB-09954","2018-07-31 5:23",2059,7,"2018-07-31 5:45",2065,2,20,5,23,2018,7,31,0
"10612","SPB-03939","2018-07-31 5:39",2058,4,"2018-07-31 5:45",2002,2,6,5,39,2018,7,31,0
"10613","SPB-05946","2018-07-31 5:29",574,1,"2018-07-31 5:46",514,2,16,5,29,2018,7,31,0
"10614","SPB-12136","2018-07-31 5:29",347,2,"2018-07-31 5:46",613,5,15,5,29,2018,7,31,0
"10615","SPB-06114","2018-07-31 5:39",585,3,"2018-07-31 5:46",589,7,5,5,39,2018,7,31,0
"10616","SPB-13867","2018-07-31 5:35",2002,7,"2018-07-31 5:46",2025,2,10,5,35,2018,7,31,0
"10617","SPB-00144","2018-07-31 5:29",347,9,"2018-07-31 5:46",613,2,16,5,29,2018,7,31,0
"10618","SPB-12470","2018-07-31 5:39",407,3,"2018-07-31 5:46",401,6,6,5,39,2018,7,31,0
"10619","SPB-11653","2018-07-31 5:42",2340,12,"2018-07-31 5:46",2359,1,3,5,42,2018,7,31,0
"10620","SPB-07237","2018-07-31 5:38",155,14,"2018-07-31 5:46",107,1,7,5,38,2018,7,31,0
"10621","SPB-17523","2018-07-31 5:36",1025,10,"2018-07-31 5:46",1016,6,9,5,36,2018,7,31,0
"10622","SPB-08652","2018-07-31 5:44",1535,7,"2018-07-31 5:46",1520,1,2,5,44,2018,7,31,0
"10623","SPB-07849","2018-07-31 5:38",191,4,"2018-07-31 5:46",915,8,7,5,38,2018,7,31,0
"10624","SPB-17762","2018-07-31 5:35",2102,1,"2018-07-31 5:46",2141,5,11,5,35,2018,7,31,0
"10625","SPB-13952","2018-07-31 5:28",265,12,"2018-07-31 5:46",275,6,18,5,28,2018,7,31,0
"10626","SPB-12926","2018-07-31 5:39",2002,3,"2018-07-31 5:47",2050,8,7,5,39,2018,7,31,0
"10627","SPB-09732","2018-07-31 5:39",2139,10,"2018-07-31 5:47",2140,1,8,5,39,2018,7,31,0
"10628","SPB-11369","2018-07-31 5:34",637,3,"2018-07-31 5:47",624,10,12,5,34,2018,7,31,0
"10629","SPB-14622","2018-07-31 5:39",1135,5,"2018-07-31 5:47",1121,14,7,5,39,2018,7,31,0
"10630","SPB-14813","2018-07-31 5:38",636,5,"2018-07-31 5:48",634,16,8,5,38,2018,7,31,0
"10631","SPB-06894","2018-07-31 5:43",1520,1,"2018-07-31 5:48",1713,1,4,5,43,2018,7,31,0
"10632","SPB-06331","2018-07-31 5:42",247,10,"2018-07-31 5:48",233,8,5,5,42,2018,7,31,0
"10633","SPB-17642","2018-07-31 5:35",826,5,"2018-07-31 5:48",316,11,12,5,35,2018,7,31,0
"10634","SPB-17205","2018-07-31 5:37",512,7,"2018-07-31 5:48",567,15,9,5,37,2018,7,31,0
"10635","SPB-04045","2018-07-31 5:43",2324,2,"2018-07-31 5:48",2322,6,4,5,43,2018,7,31,0
"10636","SPB-06606","2018-07-31 5:41",264,5,"2018-07-31 5:48",238,2,6,5,41,2018,7,31,0
"10637","SPB-03979","2018-07-31 5:26",726,2,"2018-07-31 5:48",238,4,21,5,26,2018,7,31,0
"10638","SPB-18491","2018-07-31 5:44",331,1,"2018-07-31 5:48",368,2,4,5,44,2018,7,31,0
"10639","SPB-16173","2018-07-31 5:43",131,5,"2018-07-31 5:49",194,3,5,5,43,2018,7,31,0
"10640","SPB-09158","2018-07-31 5:39",154,11,"2018-07-31 5:49",107,5,9,5,39,2018,7,31,0
"10641","SPB-07258","2018-07-31 5:05",207,27,"2018-07-31 5:49",2102,13,43,5,5,2018,7,31,0
"10642","SPB-16508","2018-07-31 5:04",207,28,"2018-07-31 5:49",2102,20,44,5,4,2018,7,31,0
"10643","SPB-08962","2018-07-31 5:44",2115,14,"2018-07-31 5:49",1911,10,5,5,44,2018,7,31,0
"10644","SPB-13019","2018-07-31 5:36",800,2,"2018-07-31 5:49",838,3,11,5,36,2018,7,31,0
"10645","SPB-13611","2018-07-31 5:26",1519,7,"2018-07-31 5:49",1531,5,23,5,26,2018,7,31,0
"10646","SPB-06782","2018-07-31 5:42",1428,9,"2018-07-31 5:50",1430,19,7,5,42,2018,7,31,0
"10647","SPB-15198","2018-07-31 5:43",417,12,"2018-07-31 5:50",412,20,6,5,43,2018,7,31,0
"10648","SPB-13949","2018-07-31 5:17",2342,9,"2018-07-31 5:50",2342,8,33,5,17,2018,7,31,1
"10649","SPB-10286","2018-07-31 5:47",421,6,"2018-07-31 5:50",427,1,3,5,47,2018,7,31,0
"10650","SPB-07181","2018-07-31 5:47",612,3,"2018-07-31 5:51",601,8,3,5,47,2018,7,31,0
"10651","SPB-17886","2018-07-31 5:26",1616,3,"2018-07-31 5:51",1670,3,24,5,26,2018,7,31,0
"10652","SPB-08629","2018-07-31 5:43",2304,3,"2018-07-31 5:51",2356,8,7,5,43,2018,7,31,0
"10653","SPB-15612","2018-07-31 5:47",2012,10,"2018-07-31 5:51",1911,6,3,5,47,2018,7,31,0
"10654","SPB-16721","2018-07-31 5:44",1454,5,"2018-07-31 5:51",1404,5,7,5,44,2018,7,31,0
"10655","SPB-13508","2018-07-31 5:44",1653,5,"2018-07-31 5:52",1668,3,7,5,44,2018,7,31,0
"10656","SPB-04933","2018-07-31 5:45",2268,1,"2018-07-31 5:52",2211,5,6,5,45,2018,7,31,0
"10657","SPB-03482","2018-07-31 5:20",1651,20,"2018-07-31 5:52",1674,8,31,5,20,2018,7,31,0
"10658","SPB-07414","2018-07-31 5:42",1325,9,"2018-07-31 5:52",1334,4,9,5,42,2018,7,31,0
"10659","SPB-03375","2018-07-31 5:47",223,7,"2018-07-31 5:52",215,4,4,5,47,2018,7,31,0
"10660","SPB-14065","2018-07-31 5:46",831,14,"2018-07-31 5:52",831,14,5,5,46,2018,7,31,1
"10661","SPB-17501","2018-07-31 5:38",1051,14,"2018-07-31 5:52",1035,20,13,5,38,2018,7,31,0
"10662","SPB-17651","2018-07-31 4:46",915,5,"2018-07-31 5:53",933,3,65,4,46,2018,7,31,0
"10663","SPB-17078","2018-07-31 5:41",1654,1,"2018-07-31 5:53",1657,5,11,5,41,2018,7,31,0
"10664","SPB-14521","2018-07-31 5:50",1163,6,"2018-07-31 5:53",1149,11,2,5,50,2018,7,31,0
"10665","SPB-16603","2018-07-31 4:47",915,7,"2018-07-31 5:53",915,7,66,4,47,2018,7,31,1
"10666","SPB-18397","2018-07-31 5:50",245,10,"2018-07-31 5:53",239,19,2,5,50,2018,7,31,0
"10667","SPB-04569","2018-07-31 5:13",1442,5,"2018-07-31 5:53",591,3,40,5,13,2018,7,31,0
"10668","SPB-05122","2018-07-31 5:50",2008,6,"2018-07-31 5:53",2065,15,2,5,50,2018,7,31,0
"10669","SPB-05559","2018-07-31 5:43",147,6,"2018-07-31 5:53",836,5,10,5,43,2018,7,31,0
"10670","SPB-04451","2018-07-31 5:38",553,5,"2018-07-31 5:54",563,4,15,5,38,2018,7,31,0
"10671","SPB-17932","2018-07-31 5:43",2119,7,"2018-07-31 5:54",2159,7,10,5,43,2018,7,31,0
"10672","SPB-09150","2018-07-31 5:48",2013,21,"2018-07-31 5:54",2058,8,5,5,48,2018,7,31,0
"10673","SPB-18086","2018-07-31 4:54",502,7,"2018-07-31 5:54",502,10,59,4,54,2018,7,31,1
"10674","SPB-06229","2018-07-31 5:51",1148,1,"2018-07-31 5:54",1128,1,3,5,51,2018,7,31,0
"10675","SPB-14157","2018-07-31 4:56",104,5,"2018-07-31 5:54",1139,7,58,4,56,2018,7,31,0
"10676","SPB-09071","2018-07-31 5:45",103,2,"2018-07-31 5:54",421,1,8,5,45,2018,7,31,0
"10677","SPB-14244","2018-07-31 5:11",152,1,"2018-07-31 5:55",933,9,42,5,11,2018,7,31,0
"10678","SPB-02860","2018-07-31 5:28",1677,5,"2018-07-31 5:55",1646,11,25,5,28,2018,7,31,0
"10679","SPB-08369","2018-07-31 5:49",402,2,"2018-07-31 5:55",409,7,6,5,49,2018,7,31,0
"10680","SPB-04737","2018-07-31 4:55",502,10,"2018-07-31 5:55",502,10,59,4,55,2018,7,31,1
"10681","SPB-15698","2018-07-31 5:22",343,7,"2018-07-31 5:55",624,10,33,5,22,2018,7,31,0
"10682","SPB-08934","2018-07-31 5:00",2103,1,"2018-07-31 5:55",2102,7,53,5,0,2018,7,31,0
"10683","SPB-12722","2018-07-31 4:53",2107,23,"2018-07-31 5:56",1925,2,61,4,53,2018,7,31,0
"10684","SPB-05767","2018-07-31 5:47",565,17,"2018-07-31 5:56",3511,9,8,5,47,2018,7,31,0
"10685","SPB-14678","2018-07-31 5:47",637,1,"2018-07-31 5:56",1323,3,8,5,47,2018,7,31,0
"10686","SPB-07164","2018-07-31 5:52",1235,12,"2018-07-31 5:56",1224,12,3,5,52,2018,7,31,0
"10687","SPB-11919","2018-07-31 5:23",383,13,"2018-07-31 5:56",501,1,31,5,23,2018,7,31,0
"10688","SPB-13837","2018-07-31 5:47",1288,9,"2018-07-31 5:56",1204,6,8,5,47,2018,7,31,0
"10689","SPB-17772","2018-07-31 5:11",383,1,"2018-07-31 5:56",397,5,44,5,11,2018,7,31,0
"10690","SPB-18366","2018-07-31 4:33",931,5,"2018-07-31 5:56",314,2,83,4,33,2018,7,31,0
"10691","SPB-03381","2018-07-31 5:47",118,4,"2018-07-31 5:56",126,11,9,5,47,2018,7,31,0
"10692","SPB-14557","2018-07-31 5:01",2103,7,"2018-07-31 5:57",2102,6,55,5,1,2018,7,31,0
"10693","SPB-03014","2018-07-31 5:45",387,5,"2018-07-31 5:57",383,17,11,5,45,2018,7,31,0
"10694","SPB-13771","2018-07-31 5:50",549,2,"2018-07-31 5:57",540,6,6,5,50,2018,7,31,0
"10695","SPB-14284","2018-07-31 4:58",2065,15,"2018-07-31 5:57",2065,6,58,4,58,2018,7,31,1
"10696","SPB-16599","2018-07-31 5:54",344,7,"2018-07-31 5:57",345,3,2,5,54,2018,7,31,0
"10697","SPB-09950","2018-07-31 5:40",1207,2,"2018-07-31 5:57",1018,20,16,5,40,2018,7,31,0
"10698","SPB-13941","2018-07-31 5:07",1408,1,"2018-07-31 5:58",1408,3,50,5,7,2018,7,31,1
"10699","SPB-02665","2018-07-31 5:52",2107,2,"2018-07-31 5:58",2140,3,5,5,52,2018,7,31,0
"10700","SPB-02789","2018-07-31 5:48",1451,10,"2018-07-31 5:58",1449,4,9,5,48,2018,7,31,0
"10701","SPB-07739","2018-07-31 5:47",154,9,"2018-07-31 5:58",184,6,10,5,47,2018,7,31,0
"10702","SPB-16229","2018-07-31 5:54",1530,3,"2018-07-31 5:58",1503,8,3,5,54,2018,7,31,0
"10703","SPB-13016","2018-07-31 5:54",327,7,"2018-07-31 5:58",316,10,3,5,54,2018,7,31,0
"10704","SPB-18234","2018-07-31 5:32",815,19,"2018-07-31 5:59",324,6,26,5,32,2018,7,31,0
"10705","SPB-08175","2018-07-31 5:52",539,3,"2018-07-31 5:59",643,2,7,5,52,2018,7,31,0
"10706","SPB-13764","2018-07-31 5:46",378,7,"2018-07-31 5:59",1351,7,12,5,46,2018,7,31,0
"10707","SPB-15607","2018-07-31 5:52",539,2,"2018-07-31 5:59",643,8,6,5,52,2018,7,31,0
"10708","SPB-16546","2018-07-31 5:27",361,1,"2018-07-31 5:59",1351,1,31,5,27,2018,7,31,0
"10709","SPB-15854","2018-07-31 5:43",162,9,"2018-07-31 5:59",108,7,15,5,43,2018,7,31,0
"10710","SPB-08753","2018-07-31 5:54",516,6,"2018-07-31 5:59",567,12,4,5,54,2018,7,31,0
"10711","SPB-11659","2018-07-31 5:55",587,5,"2018-07-31 6:00",582,8,4,5,55,2018,7,31,0
"10712","SPB-04274","2018-07-31 5:51",1405,7,"2018-07-31 6:00",1404,10,8,5,51,2018,7,31,0
"10713","SPB-16869","2018-07-31 5:54",1436,8,"2018-07-31 6:00",1405,7,5,5,54,2018,7,31,0
"10714","SPB-07325","2018-07-31 5:52",165,16,"2018-07-31 6:00",915,5,8,5,52,2018,7,31,0
"10715","SPB-15561","2018-07-31 4:36",512,14,"2018-07-31 6:00",1703,14,83,4,36,2018,7,31,0
"10716","SPB-10452","2018-07-31 5:53",1275,6,"2018-07-31 6:00",1283,8,6,5,53,2018,7,31,0
"10717","SPB-09797","2018-07-31 5:52",623,1,"2018-07-31 6:00",604,12,8,5,52,2018,7,31,0
"10718","SPB-06241","2018-07-31 5:57",1985,6,"2018-07-31 6:00",1914,5,2,5,57,2018,7,31,0
"10719","SPB-17700","2018-07-31 5:56",703,10,"2018-07-31 6:00",275,1,4,5,56,2018,7,31,0
"10720","SPB-09947","2018-07-31 5:55",239,6,"2018-07-31 6:01",245,8,5,5,55,2018,7,31,0
"10721","SPB-17742","2018-07-31 4:18",426,3,"2018-07-31 6:01",142,2,102,4,18,2018,7,31,0
"10722","SPB-06072","2018-07-31 5:45",374,3,"2018-07-31 6:01",559,5,15,5,45,2018,7,31,0
"10723","SPB-12729","2018-07-31 5:59",1717,12,"2018-07-31 6:01",1722,1,2,5,59,2018,7,31,0
"10724","SPB-10541","2018-07-31 5:01",3522,2,"2018-07-31 6:01",3519,6,58,5,1,2018,7,31,0
"10725","SPB-17634","2018-07-31 5:56",257,7,"2018-07-31 6:01",2065,3,4,5,56,2018,7,31,0
"10726","SPB-08434","2018-07-31 5:42",1041,8,"2018-07-31 6:01",1049,10,17,5,42,2018,7,31,0
"10727","SPB-09454","2018-07-31 4:19",426,2,"2018-07-31 6:01",142,7,96,4,19,2018,7,31,0
"10728","SPB-17532","2018-07-31 5:55",115,1,"2018-07-31 6:01",138,3,5,5,55,2018,7,31,0
"10729","SPB-03861","2018-07-31 5:45",1677,10,"2018-07-31 6:01",1655,9,15,5,45,2018,7,31,0
"10730","SPB-14166","2018-07-31 5:49",257,7,"2018-07-31 6:01",202,22,12,5,49,2018,7,31,0
"10731","SPB-04883","2018-07-31 5:36",736,10,"2018-07-31 6:01",1160,9,25,5,36,2018,7,31,0
"10732","SPB-11148","2018-07-31 5:47",164,9,"2018-07-31 6:02",175,4,14,5,47,2018,7,31,0
"10733","SPB-16501","2018-07-31 5:59",1222,11,"2018-07-31 6:03",1206,19,3,5,59,2018,7,31,0
"10734","SPB-13587","2018-07-31 3:43",150,11,"2018-07-31 6:03",150,11,139,3,43,2018,7,31,1
"10735","SPB-18194","2018-07-31 3:55",151,8,"2018-07-31 6:03",150,9,127,3,55,2018,7,31,0
"10736","SPB-14887","2018-07-31 5:46",502,6,"2018-07-31 6:03",511,1,16,5,46,2018,7,31,0
"10737","SPB-18551","2018-07-31 5:08",1112,4,"2018-07-31 6:04",1901,6,55,5,8,2018,7,31,0
"10738","SPB-07183","2018-07-31 5:59",732,1,"2018-07-31 6:04",1128,4,4,5,59,2018,7,31,0
"10739","SPB-15380","2018-07-31 6:00",1013,5,"2018-07-31 6:04",1020,3,3,6,0,2018,7,31,0
"10740","SPB-04460","2018-07-31 5:56",1608,10,"2018-07-31 6:04",1616,3,7,5,56,2018,7,31,0
"10741","SPB-14771","2018-07-31 6:02",1163,9,"2018-07-31 6:04",1149,13,2,6,2,2018,7,31,0
"10742","SPB-06373","2018-07-31 6:01",1162,5,"2018-07-31 6:04",1151,4,2,6,1,2018,7,31,0
"10743","SPB-07922","2018-07-31 6:00",1907,5,"2018-07-31 6:05",1908,1,4,6,0,2018,7,31,0
"10744","SPB-10979","2018-07-31 5:59",358,7,"2018-07-31 6:05",386,2,5,5,59,2018,7,31,0
"10745","SPB-17608","2018-07-31 5:57",608,8,"2018-07-31 6:05",633,8,6,5,57,2018,7,31,0
"10746","SPB-08679","2018-07-31 5:53",1243,9,"2018-07-31 6:05",2384,1,10,5,53,2018,7,31,0
"10747","SPB-14723","2018-07-31 5:28",361,4,"2018-07-31 6:05",1326,6,36,5,28,2018,7,31,0
"10748","SPB-18535","2018-07-31 5:21",1277,8,"2018-07-31 6:06",2365,1,44,5,21,2018,7,31,0
"10749","SPB-07931","2018-07-31 5:59",379,2,"2018-07-31 6:06",820,5,6,5,59,2018,7,31,0
"10750","SPB-17485","2018-07-31 5:39",630,15,"2018-07-31 6:06",309,2,26,5,39,2018,7,31,0
"10751","SPB-11638","2018-07-31 6:02",1354,10,"2018-07-31 6:06",637,9,4,6,2,2018,7,31,0
"10752","SPB-03468","2018-07-31 5:37",1952,11,"2018-07-31 6:06",229,4,28,5,37,2018,7,31,0
"10753","SPB-17378","2018-07-31 5:55",3517,9,"2018-07-31 6:06",516,1,11,5,55,2018,7,31,0
"10754","SPB-03221","2018-07-31 5:58",415,2,"2018-07-31 6:07",421,6,8,5,58,2018,7,31,0
"10755","SPB-13246","2018-07-31 4:15",259,4,"2018-07-31 6:07",259,1,107,4,15,2018,7,31,1
"10756","SPB-15509","2018-07-31 4:18",144,3,"2018-07-31 6:07",713,19,108,4,18,2018,7,31,0
"10757","SPB-05603","2018-07-31 6:00",942,3,"2018-07-31 6:07",905,2,6,6,0,2018,7,31,0
"10758","SPB-13172","2018-07-31 6:03",945,7,"2018-07-31 6:07",905,4,3,6,3,2018,7,31,0
"10759","SPB-08730","2018-07-31 5:20",1625,6,"2018-07-31 6:07",627,4,44,5,20,2018,7,31,0
"10760","SPB-14923","2018-07-31 5:46",2140,3,"2018-07-31 6:07",1985,16,21,5,46,2018,7,31,0
"10761","SPB-06958","2018-07-31 5:50",1241,10,"2018-07-31 6:08",2342,9,17,5,50,2018,7,31,0
"10762","SPB-06157","2018-07-31 4:14",259,3,"2018-07-31 6:08",259,10,113,4,14,2018,7,31,1
"10763","SPB-07166","2018-07-31 5:48",3504,1,"2018-07-31 6:08",3520,9,18,5,48,2018,7,31,0
"10764","SPB-18116","2018-07-31 5:46",3504,1,"2018-07-31 6:08",3520,4,20,5,46,2018,7,31,0
"10765","SPB-12930","2018-07-31 5:50",1222,3,"2018-07-31 6:08",1269,1,18,5,50,2018,7,31,0
"10766","SPB-16514","2018-07-31 5:58",549,3,"2018-07-31 6:08",500,2,9,5,58,2018,7,31,0
"10767","SPB-15570","2018-07-31 6:05",244,14,"2018-07-31 6:08",247,2,2,6,5,2018,7,31,0
"10768","SPB-07108","2018-07-31 5:54",2353,1,"2018-07-31 6:08",2325,10,13,5,54,2018,7,31,0
"10769","SPB-03869","2018-07-31 6:06",2264,5,"2018-07-31 6:08",2265,24,2,6,6,2018,7,31,0
"10770","SPB-15552","2018-07-31 5:46",650,8,"2018-07-31 6:08",3500,10,21,5,46,2018,7,31,0
"10771","SPB-06289","2018-07-31 6:06",2109,4,"2018-07-31 6:09",2136,5,2,6,6,2018,7,31,0
"10772","SPB-18317","2018-07-31 5:59",504,1,"2018-07-31 6:09",502,1,9,5,59,2018,7,31,0
"10773","SPB-17741","2018-07-31 5:24",2250,9,"2018-07-31 6:09",2250,9,44,5,24,2018,7,31,1
"10774","SPB-14529","2018-07-31 5:46",1616,3,"2018-07-31 6:09",1333,3,22,5,46,2018,7,31,0
"10775","SPB-13381","2018-07-31 6:02",166,11,"2018-07-31 6:09",177,2,6,6,2,2018,7,31,0
"10776","SPB-11484","2018-07-31 5:14",133,3,"2018-07-31 6:09",1851,3,50,5,14,2018,7,31,0
"10777","SPB-07941","2018-07-31 5:53",1215,9,"2018-07-31 6:09",1208,5,14,5,53,2018,7,31,0
"10778","SPB-18520","2018-07-31 6:02",243,7,"2018-07-31 6:10",238,10,6,6,2,2018,7,31,0
"10779","SPB-12013","2018-07-31 5:49",364,1,"2018-07-31 6:10",312,3,19,5,49,2018,7,31,0
"10780","SPB-05562","2018-07-31 6:00",1702,10,"2018-07-31 6:10",1668,8,9,6,0,2018,7,31,0
"10781","SPB-08244","2018-07-31 5:53",512,3,"2018-07-31 6:10",521,10,16,5,53,2018,7,31,0
"10782","SPB-11323","2018-07-31 6:01",1220,6,"2018-07-31 6:10",1232,6,8,6,1,2018,7,31,0
"10783","SPB-16626","2018-07-31 6:06",2013,17,"2018-07-31 6:10",2058,4,3,6,6,2018,7,31,0
"10784","SPB-06047","2018-07-31 6:03",613,6,"2018-07-31 6:10",3514,9,7,6,3,2018,7,31,0
"10785","SPB-15731","2018-07-31 6:01",154,6,"2018-07-31 6:10",103,12,9,6,1,2018,7,31,0
"10786","SPB-05946","2018-07-31 6:02",514,2,"2018-07-31 6:10",513,5,8,6,2,2018,7,31,0
"10787","SPB-16101","2018-07-31 6:06",1288,8,"2018-07-31 6:10",1265,5,3,6,6,2018,7,31,0
"10788","SPB-07229","2018-07-31 6:03",1722,2,"2018-07-31 6:11",1720,14,6,6,3,2018,7,31,0
"10789","SPB-09581","2018-07-31 6:05",2303,3,"2018-07-31 6:11",2302,5,5,6,5,2018,7,31,0
"10790","SPB-17071","2018-07-31 6:05",232,15,"2018-07-31 6:11",264,3,5,6,5,2018,7,31,0
"10791","SPB-16397","2018-07-31 6:03",111,10,"2018-07-31 6:11",138,5,7,6,3,2018,7,31,0
"10792","SPB-12698","2018-07-31 6:02",1203,1,"2018-07-31 6:11",1239,5,8,6,2,2018,7,31,0
